,editing_1_38,editing_1_39,editing_1_40,editing_1_41,editing_1_42
4672,NA,NA,NA,NA,0
4673,NA,NA,NA,NA,1
4674,NA,NA,NA,NA,0
4675,NA,NA,NA,NA,0
4676,NA,NA,NA,NA,0
4677,NA,NA,NA,NA,0
4678,NA,NA,NA,NA,0
4679,NA,NA,NA,NA,0
4680,NA,NA,NA,NA,0
4681,NA,NA,NA,NA,0
4682,NA,NA,NA,NA,0
4683,NA,NA,NA,NA,0
4684,NA,NA,NA,NA,0
4685,NA,NA,NA,NA,1
4686,NA,NA,NA,NA,0
4687,NA,NA,NA,NA,0
4688,NA,NA,NA,NA,0
4689,NA,NA,NA,NA,1
4690,NA,NA,NA,NA,0
4691,NA,NA,NA,NA,0
4692,NA,NA,NA,NA,0
4693,NA,NA,NA,NA,0
4694,NA,NA,NA,NA,0
4695,NA,NA,NA,NA,0
4696,NA,NA,NA,NA,0
4697,NA,NA,NA,NA,0
4698,NA,NA,NA,NA,1
4699,NA,NA,NA,NA,0
4700,NA,NA,NA,NA,0
4701,NA,NA,NA,NA,1
4702,NA,NA,NA,NA,0
4703,NA,NA,NA,NA,0
4704,NA,NA,NA,NA,0
4705,NA,NA,NA,NA,0
4706,NA,NA,NA,NA,0
4707,NA,NA,NA,NA,0
4708,NA,NA,NA,NA,0
4709,NA,NA,NA,NA,0
4710,NA,NA,NA,NA,0
4711,NA,NA,NA,NA,0
4712,NA,NA,NA,NA,0
4713,NA,NA,NA,NA,1
4714,NA,NA,NA,NA,0
4715,NA,NA,NA,NA,0
4716,NA,NA,NA,NA,0
4717,NA,NA,NA,NA,0
4718,NA,NA,NA,NA,0
4719,NA,NA,NA,NA,0
4720,NA,NA,NA,NA,0
4721,NA,NA,NA,NA,0
4722,NA,NA,NA,NA,0
4723,NA,NA,NA,NA,1
4724,NA,NA,NA,NA,1
4725,NA,NA,NA,NA,0
4726,NA,NA,NA,NA,1
4727,NA,NA,NA,NA,0
4728,NA,NA,NA,NA,0
4729,NA,NA,NA,NA,0
4730,NA,NA,NA,NA,0
4731,NA,NA,NA,NA,0
4732,NA,NA,NA,NA,0
4733,NA,NA,NA,NA,0
4734,NA,NA,NA,NA,0
4735,NA,NA,NA,NA,0
4736,NA,NA,NA,NA,0
4737,NA,NA,NA,NA,0
4738,NA,NA,NA,NA,0
4739,NA,NA,NA,NA,0
4740,NA,NA,NA,NA,0
4741,NA,NA,NA,NA,0
4742,NA,NA,NA,NA,0
4743,NA,NA,NA,NA,0
4744,NA,NA,NA,NA,0
4745,NA,NA,NA,NA,0
4746,NA,NA,NA,NA,0
4747,NA,NA,NA,NA,0
4748,NA,NA,NA,NA,0
4749,NA,NA,NA,NA,0
4750,NA,NA,NA,NA,0
4751,NA,NA,NA,NA,0
4752,NA,NA,NA,NA,0
4753,NA,NA,NA,NA,1
4754,NA,NA,NA,NA,0
4755,NA,NA,NA,NA,1
4756,NA,NA,NA,NA,0
4757,NA,NA,NA,NA,1
4758,NA,NA,NA,NA,0
4759,NA,NA,NA,NA,0
4760,NA,NA,NA,NA,0
4761,NA,NA,NA,NA,0
4762,NA,NA,NA,NA,0
4763,NA,NA,NA,NA,0
4764,NA,NA,NA,NA,1
4765,NA,NA,NA,NA,0
4766,NA,NA,NA,NA,0
4767,NA,NA,NA,NA,1
4768,NA,NA,NA,NA,0
4769,NA,NA,NA,NA,0
4770,NA,NA,NA,NA,0
4771,NA,NA,NA,NA,0
4772,NA,NA,NA,NA,0
4773,NA,NA,NA,NA,0
4774,NA,NA,NA,NA,0
4775,NA,NA,NA,NA,0
4776,NA,NA,NA,NA,0
4777,NA,NA,NA,NA,0
4778,NA,NA,NA,NA,0
4779,NA,NA,NA,NA,0
4780,NA,NA,NA,NA,0
4781,NA,NA,NA,NA,0
4782,NA,NA,NA,NA,0
4783,NA,NA,NA,NA,0
4784,NA,NA,NA,NA,0
4785,NA,NA,NA,NA,0
4786,NA,NA,NA,NA,1
4787,NA,NA,NA,NA,0
4788,NA,NA,NA,NA,0
4789,NA,NA,NA,NA,0
4790,NA,NA,NA,NA,0
4791,NA,NA,NA,NA,0
4792,NA,NA,NA,NA,0
4793,NA,NA,NA,NA,0
4794,NA,NA,NA,NA,0
4795,NA,NA,NA,NA,0
4796,NA,NA,NA,NA,0
4797,NA,NA,NA,NA,0
4798,NA,NA,NA,NA,0
4799,NA,NA,NA,NA,0
4800,NA,NA,NA,NA,0
4801,NA,NA,NA,NA,0
4802,NA,NA,NA,NA,0
4803,NA,NA,NA,NA,1
4804,NA,NA,NA,NA,1
4805,NA,NA,NA,NA,0
4806,NA,NA,NA,NA,0
4807,NA,NA,NA,NA,1
4808,NA,NA,NA,NA,0
4809,NA,NA,NA,NA,0
4810,NA,NA,NA,NA,0
4811,NA,NA,NA,NA,1
4812,NA,NA,NA,NA,0
4813,NA,NA,NA,NA,0
4814,NA,NA,NA,NA,0
4815,NA,NA,NA,NA,1
4816,NA,NA,NA,NA,0
4817,NA,NA,NA,NA,0
4818,NA,NA,NA,NA,0
4819,NA,NA,NA,NA,0
4820,NA,NA,NA,NA,1
4821,NA,NA,NA,NA,0
4822,NA,NA,NA,NA,0
4823,NA,NA,NA,NA,0
4824,NA,NA,NA,NA,0
4825,NA,NA,NA,NA,0
4826,NA,NA,NA,NA,0
4827,NA,NA,NA,NA,0
4828,NA,NA,NA,NA,0
4829,NA,NA,NA,NA,1
4830,NA,NA,NA,NA,0
4831,NA,NA,NA,NA,0
4832,NA,NA,NA,NA,0
4833,NA,NA,NA,NA,1
4834,NA,NA,NA,NA,0
4835,NA,NA,NA,NA,0
4836,NA,NA,NA,NA,0
4837,NA,NA,NA,NA,0
4838,NA,NA,NA,NA,0
4839,NA,NA,NA,NA,1
4840,NA,NA,NA,NA,0
4841,NA,NA,NA,NA,0
4842,NA,NA,NA,NA,0
4843,NA,NA,NA,NA,0
4844,NA,NA,NA,NA,0
4845,NA,NA,NA,NA,0
4846,NA,NA,NA,NA,0
4847,NA,NA,NA,NA,1
4848,NA,NA,NA,NA,0
4849,NA,NA,NA,NA,0
4850,NA,NA,NA,NA,0
4851,NA,NA,NA,NA,0
4852,NA,NA,NA,NA,0
4853,NA,NA,NA,NA,0
4854,NA,NA,NA,NA,0
4855,NA,NA,NA,NA,0
4856,NA,NA,NA,NA,0
4857,NA,NA,NA,NA,0
4858,NA,NA,NA,NA,0
4859,NA,NA,NA,NA,0
4860,NA,NA,NA,NA,0
4861,NA,NA,NA,NA,0
4862,NA,NA,NA,NA,0
4863,NA,NA,NA,NA,0
4864,NA,NA,NA,NA,0
4865,NA,NA,NA,NA,0
4866,NA,NA,NA,NA,0
4867,NA,NA,NA,NA,0
4868,NA,NA,NA,NA,0
4869,NA,NA,NA,NA,0
4870,NA,NA,NA,NA,0
4871,NA,NA,NA,NA,0
4872,NA,NA,NA,NA,0
4873,NA,NA,NA,NA,0
4874,NA,NA,NA,NA,0
4875,NA,NA,NA,NA,0
4876,NA,NA,NA,NA,0
4877,NA,NA,NA,NA,0
4878,NA,NA,NA,NA,0
4879,NA,NA,NA,NA,0
4880,NA,NA,NA,NA,0
4881,NA,NA,NA,NA,1
4882,NA,NA,NA,NA,0
4883,NA,NA,NA,NA,0
4884,NA,NA,NA,NA,0
4885,NA,NA,NA,NA,0
4886,NA,NA,NA,NA,0
4887,NA,NA,NA,NA,0
4888,NA,NA,NA,NA,0
4889,NA,NA,NA,NA,0
4890,NA,NA,NA,NA,0
4891,NA,NA,NA,NA,0
4892,NA,NA,NA,NA,0
4893,NA,NA,NA,NA,1
4894,NA,NA,NA,NA,0
4895,NA,NA,NA,NA,0
4896,NA,NA,NA,NA,0
4897,NA,NA,NA,NA,0
4898,NA,NA,NA,NA,0
4899,NA,NA,NA,NA,0
4900,NA,NA,NA,NA,0
4901,NA,NA,NA,NA,0
4902,NA,NA,NA,NA,0
4903,NA,NA,NA,NA,0
4904,NA,NA,NA,NA,1
4905,NA,NA,NA,NA,1
4906,NA,NA,NA,NA,0
4907,NA,NA,NA,NA,0
4908,NA,NA,NA,NA,0
4909,NA,NA,NA,NA,0
4910,NA,NA,NA,NA,0
4911,NA,NA,NA,NA,0
4912,NA,NA,NA,NA,1
4913,NA,NA,NA,NA,0
4914,NA,NA,NA,NA,0
4915,NA,NA,NA,NA,0
4916,NA,NA,NA,NA,1
4917,NA,NA,NA,NA,0
4918,NA,NA,NA,NA,0
4919,NA,NA,NA,NA,0
4920,NA,NA,NA,NA,0
4921,NA,NA,NA,NA,0
4922,NA,NA,NA,NA,0
4923,NA,NA,NA,NA,1
4924,NA,NA,NA,NA,0
4925,NA,NA,NA,NA,0
4926,NA,NA,NA,NA,0
4927,NA,NA,NA,NA,1
4928,NA,NA,NA,NA,0
4929,NA,NA,NA,NA,0
4930,NA,NA,NA,NA,0
4931,NA,NA,NA,NA,0
4932,NA,NA,NA,NA,0
4933,NA,NA,NA,NA,1
4934,NA,NA,NA,NA,0
4935,NA,NA,NA,NA,1
4936,NA,NA,NA,NA,0
4937,NA,NA,NA,NA,0
4938,NA,NA,NA,NA,0
4939,NA,NA,NA,NA,0
4940,NA,NA,NA,NA,1
4941,NA,NA,NA,NA,0
4942,NA,NA,NA,NA,0
4943,NA,NA,NA,NA,0
4944,NA,NA,NA,NA,0
4945,NA,NA,NA,NA,0
4946,NA,NA,NA,NA,0
4947,NA,NA,NA,NA,0
4948,NA,NA,NA,NA,0
4949,NA,NA,NA,NA,0
4950,NA,NA,NA,NA,0
4951,NA,NA,NA,NA,0
4952,NA,NA,NA,NA,0
4953,NA,NA,NA,NA,0
4954,NA,NA,NA,NA,0
4955,NA,NA,NA,NA,0
4956,NA,NA,NA,NA,0
4957,NA,NA,NA,NA,0
4958,NA,NA,NA,NA,1
4959,NA,NA,NA,NA,1
4960,NA,NA,NA,NA,0
4961,NA,NA,NA,NA,0
4962,NA,NA,NA,NA,0
4963,NA,NA,NA,NA,0
4964,NA,NA,NA,NA,0
4965,NA,NA,NA,NA,0
4966,NA,NA,NA,NA,1
4967,NA,NA,NA,NA,0
4968,NA,NA,NA,NA,0
4969,NA,NA,NA,NA,0
4970,NA,NA,NA,NA,0
4971,NA,NA,NA,NA,0
4972,NA,NA,NA,NA,0
4973,NA,NA,NA,NA,0
4974,NA,NA,NA,NA,0
4975,NA,NA,NA,NA,0
4976,NA,NA,NA,NA,0
4977,NA,NA,NA,NA,0
4978,NA,NA,NA,NA,0
4979,NA,NA,NA,NA,0
4980,NA,NA,NA,NA,0
4981,NA,NA,NA,NA,0
4982,NA,NA,NA,NA,0
4983,NA,NA,NA,NA,0
4984,NA,NA,NA,NA,1
4985,NA,NA,NA,NA,0
4986,NA,NA,NA,NA,0
4987,NA,NA,NA,NA,0
4988,NA,NA,NA,NA,0
4989,NA,NA,NA,NA,0
4990,NA,NA,NA,NA,0
4991,NA,NA,NA,NA,0
4992,NA,NA,NA,NA,0
4993,NA,NA,NA,NA,0
4994,NA,NA,NA,NA,0
4995,NA,NA,NA,NA,1
4996,NA,NA,NA,NA,0
4997,NA,NA,NA,NA,1
4998,NA,NA,NA,NA,0
4999,NA,NA,NA,NA,0
5000,NA,NA,NA,NA,0
5001,NA,NA,NA,NA,0
5002,NA,NA,NA,NA,0
5003,NA,NA,NA,NA,0
5004,NA,NA,NA,NA,0
5005,NA,NA,NA,NA,0
5006,NA,NA,NA,NA,0
5007,NA,NA,NA,NA,0
5008,NA,NA,NA,NA,0
5009,NA,NA,NA,NA,0
5010,NA,NA,NA,NA,0
5011,NA,NA,NA,NA,0
5012,NA,NA,NA,NA,0
5013,NA,NA,NA,NA,0
5014,NA,NA,NA,NA,0
5015,NA,NA,NA,NA,0
5016,NA,NA,NA,NA,0
5017,NA,NA,NA,NA,1
5018,NA,NA,NA,NA,0
5019,NA,NA,NA,NA,0
5020,NA,NA,NA,NA,0
5021,NA,NA,NA,NA,0
5022,NA,NA,NA,NA,0
5023,NA,NA,NA,NA,0
5024,NA,NA,NA,NA,0
5025,NA,NA,NA,NA,1
5026,NA,NA,NA,NA,0
5027,NA,NA,NA,NA,0
5028,NA,NA,NA,NA,0
5029,NA,NA,NA,NA,0
5030,NA,NA,NA,NA,0
5031,NA,NA,NA,NA,0
5032,NA,NA,NA,NA,0
5033,NA,NA,NA,NA,1
5034,NA,NA,NA,NA,0
5035,NA,NA,NA,NA,1
5036,NA,NA,NA,NA,0
5037,NA,NA,NA,NA,0
5038,NA,NA,NA,NA,0
5039,NA,NA,NA,NA,1
5040,NA,NA,NA,NA,0
5041,NA,NA,NA,NA,0
5042,NA,NA,NA,NA,1
5043,NA,NA,NA,NA,1
5044,NA,NA,NA,NA,1
5045,NA,NA,NA,NA,0
5046,NA,NA,NA,NA,0
5047,NA,NA,NA,NA,1
5048,NA,NA,NA,NA,0
5049,NA,NA,NA,NA,1
5050,NA,NA,NA,NA,1
5051,NA,NA,NA,NA,0
5052,NA,NA,NA,NA,1
5053,NA,NA,NA,NA,0
5054,NA,NA,NA,NA,1
5055,NA,NA,NA,NA,0
5056,NA,NA,NA,NA,0
5057,NA,NA,NA,NA,0
5058,NA,NA,NA,NA,0
5059,NA,NA,NA,NA,1
5060,NA,NA,NA,NA,0
5061,NA,NA,NA,NA,0
5062,NA,NA,NA,NA,1
5063,NA,NA,NA,NA,0
5064,NA,NA,NA,NA,1
5065,NA,NA,NA,NA,1
5066,NA,NA,NA,NA,1
5067,NA,NA,NA,NA,1
5068,NA,NA,NA,NA,1
5069,NA,NA,NA,NA,1
5070,NA,NA,NA,NA,1
5071,NA,NA,NA,NA,1
5072,NA,NA,NA,NA,1
5073,NA,NA,NA,NA,1
5074,NA,NA,NA,NA,1
5075,NA,NA,NA,NA,1
5076,NA,NA,NA,NA,1
5077,NA,NA,NA,NA,1
5078,NA,NA,NA,NA,1
5079,NA,NA,NA,NA,1
5080,NA,NA,NA,NA,1
5081,NA,NA,NA,NA,1
5082,NA,NA,NA,NA,1
5083,NA,NA,NA,NA,1
5084,NA,NA,NA,NA,1
5085,NA,NA,NA,NA,0
5086,NA,NA,NA,NA,1
5087,NA,NA,NA,NA,1
5088,NA,NA,NA,NA,1
5089,NA,NA,NA,NA,1
5090,NA,NA,NA,NA,0
5091,NA,NA,NA,NA,1
5092,NA,NA,NA,NA,0
5093,NA,NA,NA,NA,0
5094,NA,NA,NA,NA,0
5095,NA,NA,NA,NA,1
5096,NA,NA,NA,NA,0
5097,NA,NA,NA,NA,0
5098,NA,NA,NA,NA,1
5099,NA,NA,NA,NA,0
5100,NA,NA,NA,NA,0
5101,NA,NA,NA,NA,1
5102,NA,NA,NA,NA,0
5103,NA,NA,NA,NA,0
5104,NA,NA,NA,NA,0
5105,NA,NA,NA,NA,1
5106,NA,NA,NA,NA,1
5107,NA,NA,NA,NA,0
5108,NA,NA,NA,NA,1
5109,NA,NA,NA,NA,0
5110,NA,NA,NA,NA,0
5111,NA,NA,NA,NA,1
5112,NA,NA,NA,NA,0
5113,NA,NA,NA,NA,0
5114,NA,NA,NA,NA,1
5115,NA,NA,NA,NA,0
5116,NA,NA,NA,NA,1
5117,NA,NA,NA,NA,0
5118,NA,NA,NA,NA,0
5119,NA,NA,NA,NA,1
5120,NA,NA,NA,NA,1
5121,NA,NA,NA,NA,0
5122,NA,NA,NA,NA,0
5123,NA,NA,NA,NA,1
5124,NA,NA,NA,NA,0
5125,NA,NA,NA,NA,0
5126,NA,NA,NA,NA,1
5127,NA,NA,NA,NA,1
5128,NA,NA,NA,NA,1
5129,NA,NA,NA,NA,1
5130,NA,NA,NA,NA,1
5131,NA,NA,NA,NA,0
5132,NA,NA,NA,NA,1
5133,NA,NA,NA,NA,1
5134,NA,NA,NA,NA,1
5135,NA,NA,NA,NA,0
5136,NA,NA,NA,NA,1
5137,NA,NA,NA,NA,1
5138,NA,NA,NA,NA,1
5139,NA,NA,NA,NA,1
5140,NA,NA,NA,NA,0
5141,NA,NA,NA,NA,0
5142,NA,NA,NA,NA,1
5143,NA,NA,NA,NA,0
5144,NA,NA,NA,NA,0
5145,NA,NA,NA,NA,1
5146,NA,NA,NA,NA,0
5147,NA,NA,NA,NA,0
5148,NA,NA,NA,NA,0
5149,NA,NA,NA,NA,0
5150,NA,NA,NA,NA,0
5151,NA,NA,NA,NA,0
5152,NA,NA,NA,NA,0
5153,NA,NA,NA,NA,0
5154,NA,NA,NA,NA,1
5155,NA,NA,NA,NA,1
5156,NA,NA,NA,NA,1
5157,NA,NA,NA,NA,1
5158,NA,NA,NA,NA,1
5159,NA,NA,NA,NA,1
5160,NA,NA,NA,NA,1
5161,NA,NA,NA,NA,1
5162,NA,NA,NA,NA,0
5163,NA,NA,NA,NA,1
5164,NA,NA,NA,NA,1
5165,NA,NA,NA,NA,0
5166,NA,NA,NA,NA,0
5167,NA,NA,NA,NA,0
5168,NA,NA,NA,NA,0
5169,NA,NA,NA,NA,1
5170,NA,NA,NA,NA,0
5171,NA,NA,NA,NA,0
5172,NA,NA,NA,NA,0
5173,NA,NA,NA,NA,1
5174,NA,NA,NA,NA,1
5175,NA,NA,NA,NA,1
5176,NA,NA,NA,NA,0
5177,NA,NA,NA,NA,0
5178,NA,NA,NA,NA,1
5179,NA,NA,NA,NA,0
5180,NA,NA,NA,NA,0
5181,NA,NA,NA,NA,1
5182,NA,NA,NA,NA,0
5183,NA,NA,NA,NA,0
5184,NA,NA,NA,NA,1
5185,NA,NA,NA,NA,1
5186,NA,NA,NA,NA,0
5187,NA,NA,NA,NA,0
5188,NA,NA,NA,NA,0
5189,NA,NA,NA,NA,0
5190,NA,NA,NA,NA,0
5191,NA,NA,NA,NA,1
5192,NA,NA,NA,NA,1
5193,NA,NA,NA,NA,1
5194,NA,NA,NA,NA,0
5195,NA,NA,NA,NA,0
5196,NA,NA,NA,NA,0
5197,NA,NA,NA,NA,0
5198,NA,NA,NA,NA,0
5199,NA,NA,NA,NA,0
5200,NA,NA,NA,NA,0
5201,NA,NA,NA,NA,0
5202,NA,NA,NA,NA,1
5203,NA,NA,NA,NA,0
5204,NA,NA,NA,NA,1
5205,NA,NA,NA,NA,0
5206,NA,NA,NA,NA,0
5207,NA,NA,NA,NA,0
5208,NA,NA,NA,NA,0
5209,NA,NA,NA,NA,0
5210,NA,NA,NA,NA,0
5211,NA,NA,NA,NA,0
5212,NA,NA,NA,NA,0
5213,NA,NA,NA,NA,0
5214,NA,NA,NA,NA,0
5215,NA,NA,NA,NA,0
5216,NA,NA,NA,NA,0
5217,NA,NA,NA,NA,0
5218,NA,NA,NA,NA,0
5219,NA,NA,NA,NA,0
5220,NA,NA,NA,NA,0
5221,NA,NA,NA,NA,0
5222,NA,NA,NA,NA,0
5223,NA,NA,NA,NA,0
5224,NA,NA,NA,NA,0
5225,NA,NA,NA,NA,0
5226,NA,NA,NA,NA,0
5227,NA,NA,NA,NA,0
5228,NA,NA,NA,NA,0
5229,NA,NA,NA,NA,0
5230,NA,NA,NA,NA,0
5231,NA,NA,NA,NA,0
5232,NA,NA,NA,NA,0
5233,NA,NA,NA,NA,0
5234,NA,NA,NA,NA,0
5235,NA,NA,NA,NA,0
5236,NA,NA,NA,NA,0
5237,NA,NA,NA,NA,0
5238,NA,NA,NA,NA,0
5239,NA,NA,NA,NA,0
5240,NA,NA,NA,NA,0
5241,NA,NA,NA,NA,0
5242,NA,NA,NA,NA,0
5243,NA,NA,NA,NA,0
5244,NA,NA,NA,NA,0
5245,NA,NA,NA,NA,0
5246,NA,NA,NA,NA,0
5247,NA,NA,NA,NA,0
5248,NA,NA,NA,NA,0
5249,NA,NA,NA,NA,0
5250,NA,NA,NA,NA,0
5251,NA,NA,NA,NA,0
5252,NA,NA,NA,NA,0
5253,NA,NA,NA,NA,0
5254,NA,NA,NA,NA,0
5255,NA,NA,NA,NA,0
5256,NA,NA,NA,NA,0
5257,NA,NA,NA,NA,0
5258,NA,NA,NA,NA,0
5259,NA,NA,NA,NA,0
5260,NA,NA,NA,NA,0
5261,NA,NA,NA,NA,0
5262,NA,NA,NA,NA,0
5263,NA,NA,NA,NA,0
5264,NA,NA,NA,NA,0
5265,NA,NA,NA,NA,0
5266,NA,NA,NA,NA,0
5267,NA,NA,NA,NA,0
5268,NA,NA,NA,NA,0
5269,NA,NA,NA,NA,0
5270,NA,NA,NA,NA,1
5271,NA,NA,NA,NA,0
5272,NA,NA,NA,NA,0
5273,NA,NA,NA,NA,0
5274,NA,NA,NA,NA,0
5275,NA,NA,NA,NA,0
5276,NA,NA,NA,NA,0
5277,NA,NA,NA,NA,1
5278,NA,NA,NA,NA,0
5279,NA,NA,NA,NA,0
5280,NA,NA,NA,NA,0
5281,NA,NA,NA,NA,0
5282,NA,NA,NA,NA,0
5283,NA,NA,NA,NA,0
5284,NA,NA,NA,NA,0
5285,NA,NA,NA,NA,0
5286,NA,NA,NA,NA,0
5287,NA,NA,NA,NA,0
5288,NA,NA,NA,NA,0
5289,NA,NA,NA,NA,1
5290,NA,NA,NA,NA,0
5291,NA,NA,NA,NA,0
5292,NA,NA,NA,NA,0
5293,NA,NA,NA,NA,0
5294,NA,NA,NA,NA,0
5295,NA,NA,NA,NA,1
5296,NA,NA,NA,NA,0
5297,NA,NA,NA,NA,0
5298,NA,NA,NA,NA,0
5299,NA,NA,NA,NA,0
5300,NA,NA,NA,NA,0
5301,NA,NA,NA,NA,0
5302,NA,NA,NA,NA,0
5303,NA,NA,NA,NA,0
5304,NA,NA,NA,NA,0
5305,NA,NA,NA,NA,0
5306,NA,NA,NA,NA,0
5307,NA,NA,NA,NA,0
5308,NA,NA,NA,NA,0
5309,NA,NA,NA,NA,0
5310,NA,NA,NA,NA,0
5311,NA,NA,NA,NA,0
5312,NA,NA,NA,NA,0
5313,NA,NA,NA,NA,0
5314,NA,NA,NA,NA,0
5315,NA,NA,NA,NA,0
5316,NA,NA,NA,NA,0
5317,NA,NA,NA,NA,0
5318,NA,NA,NA,NA,0
5319,NA,NA,NA,NA,0
5320,NA,NA,NA,NA,0
5321,NA,NA,NA,NA,0
5322,NA,NA,NA,NA,0
5323,NA,NA,NA,NA,0
5324,NA,NA,NA,NA,0
5325,NA,NA,NA,NA,0
5326,NA,NA,NA,NA,0
5327,NA,NA,NA,NA,0
5328,NA,NA,NA,NA,0
5329,NA,NA,NA,NA,0
5330,NA,NA,NA,NA,0
5331,NA,NA,NA,NA,1
5332,NA,NA,NA,NA,0
5333,NA,NA,NA,NA,0
5334,NA,NA,NA,NA,0
5335,NA,NA,NA,NA,0
5336,NA,NA,NA,NA,0
5337,NA,NA,NA,NA,0
5338,NA,NA,NA,NA,0
5339,NA,NA,NA,NA,0
5340,NA,NA,NA,NA,0
5341,NA,NA,NA,NA,1
5342,NA,NA,NA,NA,0
5343,NA,NA,NA,NA,0
5344,NA,NA,NA,NA,0
5345,NA,NA,NA,NA,0
5346,NA,NA,NA,NA,0
5347,NA,NA,NA,NA,0
5348,NA,NA,NA,NA,0
5349,NA,NA,NA,NA,1
5350,NA,NA,NA,NA,0
5351,NA,NA,NA,NA,0
5352,NA,NA,NA,NA,0
5353,NA,NA,NA,NA,0
5354,NA,NA,NA,NA,0
5355,NA,NA,NA,NA,0
5356,NA,NA,NA,NA,0
5357,NA,NA,NA,NA,1
5358,NA,NA,NA,NA,0
5359,NA,NA,NA,NA,0
5360,NA,NA,NA,NA,0
5361,NA,NA,NA,NA,0
5362,NA,NA,NA,NA,0
5363,NA,NA,NA,NA,0
5364,NA,NA,NA,NA,0
5365,NA,NA,NA,NA,0
5366,NA,NA,NA,NA,0
5367,NA,NA,NA,NA,0
5368,NA,NA,NA,NA,0
5369,NA,NA,NA,NA,1
5370,NA,NA,NA,NA,0
5371,NA,NA,NA,NA,0
5372,NA,NA,NA,NA,0
5373,NA,NA,NA,NA,0
5374,NA,NA,NA,NA,1
5375,NA,NA,NA,NA,0
5376,NA,NA,NA,NA,0
5377,NA,NA,NA,NA,1
5378,NA,NA,NA,NA,0
5379,NA,NA,NA,NA,0
5380,NA,NA,NA,NA,0
5381,NA,NA,NA,NA,0
5382,NA,NA,NA,NA,0
5383,NA,NA,NA,NA,0
5384,NA,NA,NA,NA,0
5385,NA,NA,NA,NA,0
5386,NA,NA,NA,NA,0
5387,NA,NA,NA,NA,0
5388,NA,NA,NA,NA,1
5389,NA,NA,NA,NA,0
5390,NA,NA,NA,NA,0
5391,NA,NA,NA,NA,0
5392,NA,NA,NA,NA,0
5393,NA,NA,NA,NA,0
5394,NA,NA,NA,NA,0
5395,NA,NA,NA,NA,0
5396,NA,NA,NA,NA,0
5397,NA,NA,NA,NA,0
5398,NA,NA,NA,NA,0
5399,NA,NA,NA,NA,0
5400,NA,NA,NA,NA,0
5401,NA,NA,NA,NA,0
5402,NA,NA,NA,NA,0
5403,NA,NA,NA,NA,0
5404,NA,NA,NA,NA,0
5405,NA,NA,NA,NA,0
5406,NA,NA,NA,NA,0
5407,NA,NA,NA,NA,0
5408,NA,NA,NA,NA,0
5409,NA,NA,NA,NA,0
5410,NA,NA,NA,NA,0
5411,NA,NA,NA,NA,0
5412,NA,NA,NA,NA,1
5413,NA,NA,NA,NA,0
5414,NA,NA,NA,NA,0
5415,NA,NA,NA,NA,0
5416,NA,NA,NA,NA,0
5417,NA,NA,NA,NA,0
5418,NA,NA,NA,NA,1
5419,NA,NA,NA,NA,0
5420,NA,NA,NA,NA,0
5421,NA,NA,NA,NA,0
5422,NA,NA,NA,NA,0
5423,NA,NA,NA,NA,0
5424,NA,NA,NA,NA,0
5425,NA,NA,NA,NA,0
5426,NA,NA,NA,NA,0
5427,NA,NA,NA,NA,0
5428,NA,NA,NA,NA,0
5429,NA,NA,NA,NA,0
5430,NA,NA,NA,NA,0
5431,NA,NA,NA,NA,0
5432,NA,NA,NA,NA,0
5433,NA,NA,NA,NA,0
5434,NA,NA,NA,NA,0
5435,NA,NA,NA,NA,0
5436,NA,NA,NA,NA,0
5437,NA,NA,NA,NA,0
5438,NA,NA,NA,NA,0
5439,NA,NA,NA,NA,0
5440,NA,NA,NA,NA,0
5441,NA,NA,NA,NA,0
5442,NA,NA,NA,NA,0
5443,NA,NA,NA,NA,0
5444,NA,NA,NA,NA,0
5445,NA,NA,NA,NA,0
5446,NA,NA,NA,NA,0
5447,NA,NA,NA,NA,0
5448,NA,NA,NA,NA,0
5449,NA,NA,NA,NA,0
5450,NA,NA,NA,NA,0
5451,NA,NA,NA,NA,0
5452,NA,NA,NA,NA,0
5453,NA,NA,NA,NA,0
5454,NA,NA,NA,NA,0
5455,NA,NA,NA,NA,0
5456,NA,NA,NA,NA,0
5457,NA,NA,NA,NA,1
5458,NA,NA,NA,NA,0
5459,NA,NA,NA,NA,0
5460,NA,NA,NA,NA,0
5461,NA,NA,NA,NA,0
5462,NA,NA,NA,NA,0
5463,NA,NA,NA,NA,0
5464,NA,NA,NA,NA,0
5465,NA,NA,NA,NA,0
5466,NA,NA,NA,NA,0
5467,NA,NA,NA,NA,1
5468,NA,NA,NA,NA,0
5469,NA,NA,NA,NA,0
5470,NA,NA,NA,NA,1
5471,NA,NA,NA,NA,0
5472,NA,NA,NA,NA,0
5473,NA,NA,NA,NA,0
5474,NA,NA,NA,NA,0
5475,NA,NA,NA,NA,0
5476,NA,NA,NA,NA,1
5477,NA,NA,NA,NA,0
5478,NA,NA,NA,NA,0
5479,NA,NA,NA,NA,0
5480,NA,NA,NA,NA,0
5481,NA,NA,NA,NA,0
5482,NA,NA,NA,NA,0
5483,NA,NA,NA,NA,0
5484,NA,NA,NA,NA,0
5485,NA,NA,NA,NA,0
5486,NA,NA,NA,NA,0
5487,NA,NA,NA,NA,0
5488,NA,NA,NA,NA,0
5489,NA,NA,NA,NA,0
5490,NA,NA,NA,NA,0
5491,NA,NA,NA,NA,0
5492,NA,NA,NA,NA,0
